HOME_WIN_PCT,AWAY_WIN_PCT,HOME_SEASON_PTS,AWAY_SEASON_PTS,HOME_PPG,AWAY_PPG,HOME_WIN_LABEL
0.4527037037037037,0.5365925925925926,103.32962962962964,100.62962962962963,7.71,1.0833333333333333,0
0.47274074074074074,0.5757037037037037,99.94074074074075,101.15185185185184,4.74,6.128712871287129,1
0.47181818181818186,0.493,106.66363636363636,100.5409090909091,12.97,5.18,1
0.5742592592592592,0.5365925925925926,98.5074074074074,100.62962962962963,7.633333333333334,1.0833333333333333,1
0.502,0.5742592592592592,103.29629629629629,98.5074074074074,3.370967741935484,7.633333333333334,0
0.502,0.5365925925925926,103.29629629629629,100.62962962962963,3.370967741935484,1.0833333333333333,1
0.5757037037037037,0.47803703703703704,101.15185185185184,98.27777777777777,6.128712871287129,2.867579908675799,0
0.47800000000000004,0.6388148148148148,98.96296296296296,101.10740740740741,8.46,7.09,0
0.502,0.5404444444444445,103.29629629629629,102.31851851851852,3.370967741935484,12.0,1
0.5599333333333333,0.5585555555555556,106.53999999999999,102.39629629629628,3.026666666666667,5.36,1
0.5742592592592592,0.47181818181818186,98.5074074074074,106.66363636363636,7.633333333333334,12.97,1
0.43803703703703706,0.48837037037037034,101.5,100.81481481481481,2.08,3.288,0
0.4432962962962963,0.5002,98.89629629629628,102.18,8.077777777777778,5.774774774774775,1
0.4639629629629629,0.47803703703703704,99.34444444444445,98.27777777777777,5.10126582278481,2.867579908675799,0
0.42380769230769233,0.5365925925925926,100.8423076923077,100.62962962962963,14.04,1.0833333333333333,1
0.5585555555555556,0.4639629629629629,102.39629629629628,99.34444444444445,5.36,5.10126582278481,1
0.47803703703703704,0.48837037037037034,98.27777777777777,100.81481481481481,2.867579908675799,3.288,1
0.502,0.42380769230769233,103.29629629629629,100.8423076923077,3.370967741935484,14.04,0
0.5287777777777778,0.4798518518518518,104.36666666666667,98.17777777777779,6.93,4.273333333333333,0
0.5338518518518518,0.4847777777777778,101.18518518518519,104.38148148148149,5.15748031496063,8.853333333333333,1
0.5742592592592592,0.5666296296296296,98.5074074074074,103.73703703703704,7.633333333333334,9.614285714285714,1
0.493,0.5287777777777778,100.5409090909091,104.36666666666667,5.18,6.93,0
0.4527037037037037,0.43803703703703706,103.32962962962964,101.5,7.71,2.08,0
0.47800000000000004,0.5002,98.96296296296296,102.18,8.46,5.774774774774775,0
